codigo_bapin_id,codigo_bapin_desc,ultima_actualizacion_fecha
147094,Adquisiciones Equipamiento e Insumos Casa Central (Año 2024),Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147095,Adquisición de Maquinaria y Equipos (Año 2024),Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147153,"Adquisición de equipamiento básico de oficinas - Mobiliario, equipos de computación, Programas - Ciudad Autónoma de Buenos Aires (436, 437 y 481) - Año 2024",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147162,REMODELACIÓN EDILICIA EN ESPACIOS DE PRIMERA INFANCIA A NIVEL NACIONAL - Año 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147167,Adquisición de equipos varios para recuperar la infraestructura aeronáutica de apoyo al vuelo de las Unidades Operativas de la Fuerza Aérea Argentina con asiento en palomar – provincia de Buenos Aires,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147168,"Provisión, instalación y Puesta en Servicio de un Sistema de Monitoreo para el apoyo a la vigilancia y gestión de la información. Isla de Cerrito - PNA",Última actualización del ejercicio 2025: 26 Marzo 2025.
147170,Adquisición de 50 motos doble propósito y provisión de un lote de repuestos (BID N° 4113/OC - AR),Última actualización del ejercicio 2025: 26 Marzo 2025.
147173,FONPLATA 25 - Adquisición de Equipamiento Informático - Fortalecimiento Capacidad del Ministerio de Desarrollo Territorial y Hábitat,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147187,"Mantenimiento de Rutina por T.F.O. (Transferencia de Funciones Operativas ) en Rutas Nacionales RN 3, RN 40, RN 281, RN 288 y RN 293, Provincia de Santa Cruz (Año 2024)",Última actualización del ejercicio 2025: 26 Marzo 2025.
147191,SEÑALAMIENTO HORIZONTAL Y VERTICAL Y ANEXAS ZONA 6 - CORREDORES VIALES (Año 2024),Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147192,SEÑALAMIENTO HORIZONTAL Y VERTICAL Y ANEXAS ZONA 7 - CORREDORES VIALES (Año 2024),Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147193,SEÑALAMIENTO VERTICAL AEREO EN TODO EL PAIS (Año 2024),Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147197,Adquisición de plataforma de georeferenciación para investigaciones criminales con destino a la PFA. (Act. 4) - Año 2023,Última actualización del ejercicio 2025: 26 Marzo 2025.
147198,Adquisición de 3 cromatógrafos para la División de Laboratorio Químico y la División Laboratorio De Ensayos Fisicoquímicos para la Policía Federal Argentina (BID N° 4113/OC-AR) - Año 2023,Última actualización del ejercicio 2025: 26 Marzo 2025.
147211,"Puesta en valor, mejora, ampliación y actualización tecnológica en el CCK 2024",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147214,Incorporación de Equipos Audiovisuales para mejorar la Calidad Educativa del Instituto Nacional de Derecho Aeronáutico y Espacial (INDAE) de la Fuerza Aérea Argentina– en CABA,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147223,Construcción de 2 seccionales en PN Translasierra - Pcia. de Córdoba - Proyecto Paisajes BIRF 9335 y Progreen TF0B7681,Última actualización del ejercicio 2025: 26 Marzo 2025.
147224,Construcción de Pabellón de Servicios Sanitarios PN Traslasierra - Pcia. de Córdoba - Proyecto Paisajes BIRF 9335 y Progreen TF0B7681,Última actualización del ejercicio 2025: 26 Marzo 2025.
147234,"Infraestructura vial, veredas y obras complementarias - Lotes Padre Mugica, Alejandro Korn, San Vicente, Provincia de Buenos Aires",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147265,Adquisición de equipos de seguridad y resguardo para actividades de seguridad presidencial,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147272,EDUCAR S.E. 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147276,Construcción jardín de infantes en el barrio LAS PAMPAS  -SAN JUAN- PRINI II (Préstamo BID 5585/OC-AR),Última actualización del ejercicio 2025: 26 Marzo 2025.
147280,Construcción  JARDIN  DE INFANTES EN B° MONTEAGUDO - FORMOSA-PRINI II (Préstamo BID 5585/OC-AR),Última actualización del ejercicio 2025: 26 Marzo 2025.
147281,Construcción JARDIN DE INFANTES EN B° SAN NICOLAS - TUCUMÁN-PRINI II (Préstamo BID 5585/OC-AR),Última actualización del ejercicio 2025: 26 Marzo 2025.
147284,Construcción  JARDIN DE INFANTES EN CAMINO TONONO -SALTA- PRINI II (Préstamo BID 5585/OC-AR),Última actualización del ejercicio 2025: 26 Marzo 2025.
147285,Construcción JARDIN DE INFANTES EN  ESC 4281 M J. CASTILLA   - SALTA -PRINI II (Préstamo BID 5585/OC-AR),Última actualización del ejercicio 2025: 26 Marzo 2025.
147286,Construcción -   JARDIN DE INFANTES N° 23 SISITA -SANTIAGO DEL ESTERO- PRINI II (Préstamo BID 5585/OC-AR),Última actualización del ejercicio 2025: 26 Marzo 2025.
147290,Construcción -JARDÍN DE INFANTES EN BARRIO LOTE 110 - FORMOSA-PRINI II (Préstamo BID 5585/OC-AR),Última actualización del ejercicio 2025: 26 Marzo 2025.
147291,Construcción JARDIN de INFANTES EN LAS PALMAS - CHACO- PRINI II (Préstamo BID 5585/OC-AR),Última actualización del ejercicio 2025: 26 Marzo 2025.
147303,Adquisición de OCHENTA (80) impresoras multifunción a color - CABA,Última actualización del ejercicio 2025: 26 Marzo 2025.
147312,"Adquisición de UN (01) DECODER, marca DAHUA, modelo NVD1805-DH-4I-4K - CABA",Última actualización del ejercicio 2025: 26 Marzo 2025.
147316,"Adquisición de equipamientos multimedias, electrónicos e informáticos para el fortalecimiento de la formación y educación a distancia, bimodal e híbrida de las carreras de grado y pregrado del Instituto Universitario de Seguridad Marítima - Olivos  - Provincia de Buenos Aires - Año 2023.",Última actualización del ejercicio 2025: 26 Marzo 2025.
147327,"Construcción Jardín de infantes en la localidad de Juan PUJOL, CORRIENTES  - PRINI II (Préstamo BID 5585/OC-AR)",Última actualización del ejercicio 2025: 26 Marzo 2025.
147328,"Construcción Jardín de Infantes en la Localidad de Colonia LIEBIG, CORRIENTES - PRINI II (Préstamo BID 5585/OC-AR)",Última actualización del ejercicio 2025: 26 Marzo 2025.
147333,Adquisición centralizada de juegos de patio y equipamiento mobiliario para jardines de infantes a nivel Nacional.,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147338,Reparaciones menores en jardines de infantes a nivel Nacional (descentralizado),Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147341,"CREACIÓN, SUSTITUCIÓN, AMPLIACIÓN Y REFACCIÓN DE JARDINES DE INFANTES A NIVEL NACIONAL. PRÉSTAMO CAF . PROGRAMA 46",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147350,"EQUIPAMIENTO DE DIVERSAS AREAS EN EL MARCO DE OBRAS DE REACONDICIONAMIENTO Y AMPLIACION  (HOSPITAL DE DIA, NEUROCIENCIAS, LABORATORIO, SALUD MENTAL, INSTALACIONES ELÉCTRICAS Y DE CALDERAS), EN EL HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS, MORON - PROVINCIA DE BUENOS AIRES",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147407,Reemplazo del sistema eléctrico de iluminación LED del Museo de Casa de Gobierno,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147409,Transferencias para la mejora de las condiciones habitacionales de los HV en Barrios Populares y sus áreas formales adyacentes y al desarrollo socio económico y comunitario en Barrios Populares,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147414,Transferencias al Proyecto Renovación del Ramal M - Tramo Tapiales - Marinos del Crucero General Belgrano - Ferrocarril Belgrano Sur - Provincia de Buenos Aires,Última actualización del ejercicio 2025: 26 Marzo 2025.
147432,CONSTRUCCIÓN DE OBRA TEMPRANA - PROYECTOS CENTRO COMUNITARIO 'VILLA CONSTITUCIÓN' - SANTA FÉ,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147511,ADQUISICION DE EQUIPOS INFORMÁTICOS Programa Origen: amplificando las voces de los cineastas indígenas,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147572,ADQUISICION DE EQUIPOS E INSTRUMENTAL MEDICO PARA LOS HOSPITALES Y ENFERMERIAS NAVALES DISTRIBUIDOS EN EL TERRITORIO NACIONAL.,Última actualización del ejercicio 2025: 26 Marzo 2025.
147573,"Sustitución Escuela Provincial N° 40 'María Elena Walsh', Localidad Ushuaia, Departamento Ushuaia, Provincia de Tierra del Fuego",Última actualización del ejercicio 2025: 26 Marzo 2025.
147598,Instalación y puesta en marcha de un circuito cerrado de televisión (CCTV) 2325,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147752,Reposición de Equipamiento para Remonta y Veterinaria (2025),Última actualización del ejercicio 2025: 26 Marzo 2025.
147759,"'INCORPORACIÓN DE EQUIPOS VARIOS Y VEHÍCULO UTILITARIO PARA INCREMENTAR LA CAPACIDAD DE ASISTENCIA SANITARIA Y CAPACIDAD LOGÍSTICA DE LOS ESCUADRONES SANIDAD, CENTROS ASISTENCIALES Y HOSPITALES AERONÁUTICOS, DE LA FUERZA AÉREA ARGENTINA EN EL TERRITORIO NACIONAL'.",Última actualización del ejercicio 2025: 26 Marzo 2025.
147761,INCORPORACIÓN DE EQUIPAMIENTOS VARIOS PARA AMPLIACIÓN DE CAPACIDADES LOGÍSTICAS DE UNIDADES FUNCIONALES DE LOS BARRIOS AERONÁUTICOS DEL PAÍS Y CÍRCULOS DE LA FAA,Última actualización del ejercicio 2025: 26 Marzo 2025.
147784,INCORPORACIÓN DE EQUIPOS VARIOS PARA LA MODERNIZACIÓN Y MEJORAMIENTO DE LA CAPACIDAD LOGÍSTICA DE LINEAS AÉREAS DEL ESTADO (LADE) - CABA - PROVINCIA DE BUENOS AIRES.,Última actualización del ejercicio 2025: 26 Marzo 2025.
147795,Incorporación de equipamientos varios para recuperar la capacidad de sostén logístico de la Dirección General de Intendencia - CABA - PROVINCIA DE BUENOS AIRES.,Última actualización del ejercicio 2025: 26 Marzo 2025.
147832,"Obra de Mitigación Hidráulica, Ruta Nacional N° 34, Tramo: km. 1161,38 - km. 1161,68. Provincia de Jujuy (BIRF 8810)",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147833,"Obra de Mitigación Hidráulica, Ruta Nacional N° 34, Tramo: km. 1160,83 - km. 1161,13. Provincia de Jujuy (BIRF 8810)",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
148100,"Adquisición de equipamiento básico de oficina para la Armada Argentina, CABA - Año 2025.",Última actualización del ejercicio 2025: 26 Marzo 2025.
148101,"Adquisición de equipamiento para el COMANDO DE ADIESTRAMIENTO Y ALISTAMIENTO DE LA ARMADA y destinos dependientes, Base Naval Puerto Belgrano, Provincia de Buenos Aires.",Última actualización del ejercicio 2025: 26 Marzo 2025.
148119,ADQUISICION EQUIPAMIENTO DE LABORATORIO ANLIS - AÑO 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
148120,Adquisición de equipos varios para recuperar la infraestructura aeronáutica de apoyo al vuelo de las Unidades Operativas de la Fuerza Aérea Argentina con asiento en palomar – provincia de Buenos Aires,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
148121,Incorporación de equipamientos varios para recuperar la capacidad de sostén logístico de la Dirección General de Intendencia – para todas las unidades de la Fuerza Aérea Argentina,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
